CVE-2024-33599	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u7	HIGH	https://avd.aquasec.com/nvd/cve-2024-33599
CVE-2025-4802	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u11	HIGH	https://avd.aquasec.com/nvd/cve-2025-4802
CVE-2023-4527	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4527
CVE-2023-4806	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4806
CVE-2023-6780	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u4	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-6780
CVE-2024-33600	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u7	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33600
CVE-2024-33601	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u7	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33601
CVE-2024-33602	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u7	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33602
CVE-2025-0395	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u10	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-0395
CVE-2025-8058	libc-dev-bin	2.36-9+deb12u1	2.36-9+deb12u13	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-8058
CVE-2010-4756	libc-dev-bin	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2010-4756
CVE-2018-20796	libc-dev-bin	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2018-20796
CVE-2019-1010022	libc-dev-bin	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010022
CVE-2019-1010023	libc-dev-bin	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010023
CVE-2019-1010024	libc-dev-bin	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010024
CVE-2019-1010025	libc-dev-bin	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010025
CVE-2019-9192	libc-dev-bin	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-9192
CVE-2023-4911	libc6	2.36-9+deb12u1	2.36-9+deb12u3	HIGH	https://avd.aquasec.com/nvd/cve-2023-4911
CVE-2023-6246	libc6	2.36-9+deb12u1	2.36-9+deb12u4	HIGH	https://avd.aquasec.com/nvd/cve-2023-6246
CVE-2023-6779	libc6	2.36-9+deb12u1	2.36-9+deb12u4	HIGH	https://avd.aquasec.com/nvd/cve-2023-6779
CVE-2024-2961	libc6	2.36-9+deb12u1	2.36-9+deb12u6	HIGH	https://avd.aquasec.com/nvd/cve-2024-2961
CVE-2024-33599	libc6	2.36-9+deb12u1	2.36-9+deb12u7	HIGH	https://avd.aquasec.com/nvd/cve-2024-33599
CVE-2025-4802	libc6	2.36-9+deb12u1	2.36-9+deb12u11	HIGH	https://avd.aquasec.com/nvd/cve-2025-4802
CVE-2023-4527	libc6	2.36-9+deb12u1	2.36-9+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4527
CVE-2023-4806	libc6	2.36-9+deb12u1	2.36-9+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4806
CVE-2023-6780	libc6	2.36-9+deb12u1	2.36-9+deb12u4	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-6780
CVE-2024-33600	libc6	2.36-9+deb12u1	2.36-9+deb12u7	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33600
CVE-2024-33601	libc6	2.36-9+deb12u1	2.36-9+deb12u7	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33601
CVE-2024-33602	libc6	2.36-9+deb12u1	2.36-9+deb12u7	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33602
CVE-2025-0395	libc6	2.36-9+deb12u1	2.36-9+deb12u10	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-0395
CVE-2025-8058	libc6	2.36-9+deb12u1	2.36-9+deb12u13	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-8058
CVE-2010-4756	libc6	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2010-4756
CVE-2018-20796	libc6	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2018-20796
CVE-2019-1010022	libc6	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010022
CVE-2019-1010023	libc6	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010023
CVE-2019-1010024	libc6	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010024
CVE-2019-1010025	libc6	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010025
CVE-2019-9192	libc6	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-9192
CVE-2023-4911	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u3	HIGH	https://avd.aquasec.com/nvd/cve-2023-4911
CVE-2023-6246	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u4	HIGH	https://avd.aquasec.com/nvd/cve-2023-6246
CVE-2023-6779	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u4	HIGH	https://avd.aquasec.com/nvd/cve-2023-6779
CVE-2024-2961	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u6	HIGH	https://avd.aquasec.com/nvd/cve-2024-2961
CVE-2024-33599	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u7	HIGH	https://avd.aquasec.com/nvd/cve-2024-33599
CVE-2025-4802	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u11	HIGH	https://avd.aquasec.com/nvd/cve-2025-4802
CVE-2023-4527	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4527
CVE-2023-4806	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4806
CVE-2023-6780	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u4	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-6780
CVE-2024-33600	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u7	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33600
